x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
0.45528328,0.38642014,1.09079222,1.09079222,2.18158444,0.53999332,1.47391813,0.37057324,-0.70107785
0.46433195,0.37392012,1.07823607,1.07823607,2.15647215,0.54782903,1.44891838,0.38083487,-0.70107815
0.47435410,0.37392090,1.07821775,1.07821775,2.15643550,0.55761338,1.44891923,0.39109482,-0.70107743
0.48437579,0.37391997,1.07819946,1.07819946,2.15639892,0.56739878,1.44891823,0.40135280,-0.70107829
0.49439726,0.37391975,1.07818115,1.07818115,2.15636230,0.57718552,1.44891775,0.41160900,-0.70107825
0.50441850,0.37392024,1.07816288,1.07816288,2.15632576,0.58697362,1.44891785,0.42186337,-0.70107736
0.51348215,0.36142007,1.06560913,1.06560913,2.13121827,0.59484859,1.42391822,0.43211570,-0.70107809
0.52350552,0.36142032,1.06559204,1.06559204,2.13118409,0.60464483,1.42391871,0.44236621,-0.70107806
0.53352862,0.36142115,1.06557495,1.06557495,2.13114990,0.61444250,1.42391958,0.45261475,-0.70107728
0.54260215,0.34892058,1.05302244,1.05302244,2.10604488,0.62234302,1.39891946,0.46286127,-0.70107830
0.55262727,0.34891975,1.05300538,1.05300538,2.10601076,0.63214875,1.39891816,0.47310578,-0.70107866
0.56222369,0.34324702,1.04729983,1.04729983,2.09459966,0.64109910,1.38757245,0.48334828,-0.70107841
0.57173538,0.33642054,1.04043698,1.04043698,2.08087397,0.64988191,1.37391860,0.49358885,-0.70107753
