s,left_x,left_y,right_x,right_y
0.81994982,6.33565807,-1.42643976,6.97657967,-2.57939100
0.82994985,6.34355307,-1.42142189,6.98580885,-2.57407618
0.83994980,6.35144424,-1.41642857,6.99506092,-2.56876874
0.84994736,6.35874271,-1.41040707,7.00492191,-2.56452584
0.85994734,6.36417484,-1.40108454,7.01667500,-2.56361771
0.86994747,6.36712027,-1.38738322,7.03093863,-2.56712794
0.87994686,6.37014437,-1.37388277,7.04514647,-2.57047892
0.88994509,6.37687349,-1.36699235,7.05567312,-2.56726503
0.89994474,6.38491011,-1.36242342,7.06492186,-2.56177473
0.90994461,6.39715862,-1.36526716,7.06998730,-2.54892015
0.91994406,6.41046095,-1.36992419,7.07402754,-2.53430367
0.92994209,6.42104244,-1.36977029,7.08081722,-2.52455378
0.93994201,6.42703438,-1.36157084,7.09223175,-2.52290392
0.94994149,6.43004084,-1.34818077,7.10666418,-2.52650404
0.95994158,6.43382406,-1.33616877,7.12035513,-2.52878666
0.96994145,6.44030190,-1.32884622,7.13138676,-2.52644444
0.97993960,6.44834375,-1.32422221,7.14088774,-2.52147150
0.98993907,6.45641708,-1.31962478,7.15039730,-2.51654005
0.99993881,6.46453476,-1.31504869,7.15990162,-2.51165867
1.00993865,6.47268581,-1.31050062,7.16941261,-2.50682378
1.01993668,6.48208523,-1.30806160,7.17771244,-2.49995804
1.02993644,6.49417877,-1.31017900,7.18336296,-2.48861408
1.03993619,6.50791979,-1.31504130,7.18740702,-2.47460461
1.04993606,6.51998901,-1.31697536,7.19316196,-2.46359921
1.05993601,6.52798796,-1.31191635,7.20302343,-2.45965815
1.06993383,6.53317833,-1.30204415,7.21572304,-2.46059871
1.07993338,6.53659153,-1.28912067,7.23023415,-2.46465182
1.08993357,6.54004288,-1.27623260,7.24473667,-2.46872663
1.09993306,6.55165005,-1.27710032,7.25110817,-2.45909953
1.10993103,6.56537533,-1.28147864,7.25538254,-2.44601202
1.11993081,6.57816696,-1.28420937,7.26061535,-2.43461514
1.12993072,6.58839083,-1.28255236,7.26843500,-2.42764521
1.13993070,6.59706879,-1.27824283,7.27781773,-2.42336345
1.14993025,6.60577393,-1.27393484,7.28718662,-2.41911030
1.15992809,6.61450338,-1.26962686,7.29654074,-2.41488528
1.16992784,6.62325907,-1.26531684,7.30588198,-2.41068172
1.17992807,6.63203812,-1.26100254,7.31520844,-2.40649843
1.18992717,6.64083672,-1.25668192,7.32451916,-2.40233493
1.19992544,6.64525843,-1.24499261,7.33820868,-2.40554810
1.20992546,6.64916992,-1.23241472,7.35241318,-2.40965176
