s,left_width,right_width
5.65000010,0.70453613,0.54539307
5.65999985,0.70733643,0.54253418
5.67000008,0.71013672,0.53968018
5.67999983,0.71293945,0.53682373
5.69000006,0.71573975,0.56765381
5.69999981,0.71854004,0.58319580
5.71000004,0.72133789,0.58034668
5.71999979,0.72413818,0.57749756
5.73000002,0.72693604,0.57465332
5.73999977,0.72973389,0.57180908
5.75000000,0.73253418,0.56896729
5.76000023,0.73533203,0.56612793
5.76999998,0.73812988,0.56328857
5.78000021,0.74092773,0.56045410
5.78999996,0.74372803,0.55761719
5.80000019,0.74652588,0.55478271
5.80999994,0.74932617,0.55195068
5.82000017,0.75212646,0.54911865
5.82999992,0.74413086,0.54628906
5.84000015,0.70966553,0.55056396
5.84999990,0.70848145,0.58537109
5.86000013,0.71128174,0.58985107
5.86999989,0.71408447,0.58702393
5.88000011,0.71688721,0.58419922
5.88999987,0.71969238,0.58137451
5.90000010,0.72249756,0.57854980
5.90999985,0.72530273,0.57572754
5.92000008,0.72810791,0.57290527
5.92999983,0.73091553,0.57008301
5.94000006,0.73372314,0.56726318
5.94999981,0.73653076,0.56444580
5.96000004,0.73933838,0.56162598
5.96999979,0.74215088,0.55880615
5.98000002,0.74496094,0.55598633
5.98999977,0.73143799,0.55316895
6.00000000,0.69854980,0.56638428
6.01000023,0.70136475,0.59957031
6.01999998,0.70417969,0.59675293
6.03000021,0.70699219,0.59393799
6.03999996,0.70981201,0.59111816
6.05000019,0.71262939,0.58830322
6.05999994,0.71544922,0.58548340
6.07000017,0.71826904,0.58266602
6.07999992,0.72109131,0.57984863
6.09000015,0.72391357,0.57703125
6.09999990,0.72673584,0.57421143
6.11000013,0.72956299,0.57139160
6.11999989,0.73239014,0.56857178
6.13000011,0.73521729,0.56575195
6.13999987,0.73804688,0.56293213
6.15000010,0.71666016,0.56010986
6.15999985,0.69166748,0.58056641
6.17000008,0.69449951,0.60650391
6.17999983,0.69733154,0.60368164
6.19000006,0.70016846,0.60085693
6.19999981,0.70300293,0.59803223
6.21000004,0.70583984,0.59520508
6.21999979,0.70867920,0.59237793
6.23000002,0.71152100,0.58954834
6.23999977,0.71436035,0.58671875
6.25000000,0.71720215,0.58388916
6.26000023,0.72004639,0.58105713
6.26999998,0.72289307,0.57822266
6.28000021,0.72573975,0.57538574
6.28999996,0.72858643,0.57255127
6.30000019,0.73143799,0.56971191
6.30999994,0.73428711,0.56687500
6.32000017,0.73713867,0.56403076
6.32999992,0.73999268,0.56118896
6.34000015,0.74284912,0.55834473
6.34999990,0.74249512,0.55549805
6.36000013,0.70780762,0.55265137
6.36999989,0.69937500,0.58666992
6.38000011,0.70223633,0.59899414
